gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.586850,0.826748,0.000000,0.515045,0.772081,-0.017346,0.466776,0.693855,-0.024970,0.433211,0.620081,-0.033379,0.370451,0.572729,-0.040475,0.482431,0.565899,0.002009,0.458723,0.448269,-0.010633,0.449185,0.386938,-0.021845,0.445113,0.335333,-0.028726,0.538536,0.564491,0.002259,0.537985,0.483508,-0.018138,0.536773,0.561709,-0.028912,0.539760,0.608115,-0.029929,0.589055,0.575765,-0.000741,0.592927,0.498651,-0.019941,0.580195,0.578550,-0.025992,0.574731,0.630247,-0.023602,0.639270,0.592981,-0.006702,0.647239,0.503625,-0.017241,0.651624,0.461779,-0.023712,0.658488,0.416258,-0.025900
rock,0.579499,0.834403,0.000000,0.507778,0.776253,-0.013161,0.461210,0.693031,-0.019221,0.424596,0.620770,-0.027012,0.355983,0.578978,-0.033722,0.486928,0.568002,0.006334,0.458504,0.449378,-0.006231,0.445029,0.388417,-0.017300,0.438913,0.336014,-0.024117,0.540514,0.570138,0.003855,0.534685,0.488213,-0.016907,0.530911,0.566502,-0.027350,0.534108,0.612071,-0.027913,0.588597,0.584142,-0.001840,0.587967,0.499690,-0.021734,0.572715,0.577035,-0.027818,0.567234,0.627501,-0.025252,0.637318,0.602626,-0.010194,0.642933,0.513224,-0.021134,0.645527,0.471214,-0.027553,0.653059,0.425367,-0.029680
rock,0.613663,0.820878,0.000000,0.524406,0.765490,-0.005095,0.464893,0.685059,-0.009610,0.415125,0.630207,-0.018834,0.346013,0.615280,-0.027692,0.510347,0.558826,0.014595,0.472535,0.449207,0.001240,0.451710,0.394565,-0.011865,0.436690,0.351228,-0.019960,0.557423,0.559678,0.006077,0.528098,0.487451,-0.016030,0.513371,0.568785,-0.029322,0.515459,0.624985,-0.031964,0.601945,0.571784,-0.005252,0.578019,0.498640,-0.024278,0.550053,0.582206,-0.030973,0.541376,0.639945,-0.029528,0.646929,0.587669,-0.019221,0.648596,0.495188,-0.029078,0.644588,0.447744,-0.035409,0.649741,0.397472,-0.038245
rock,0.602471,0.815825,0.000000,0.509652,0.761029,0.002760,0.445277,0.684466,0.000736,0.396001,0.639026,-0.007739,0.333865,0.626693,-0.016203,0.493483,0.554289,0.021566,0.449436,0.450447,0.010186,0.422668,0.396854,-0.002373,0.401284,0.355527,-0.010272,0.539005,0.553381,0.009477,0.497149,0.491497,-0.009319,0.486704,0.570715,-0.021531,0.492046,0.629154,-0.024243,0.582233,0.562779,-0.004740,0.543562,0.501614,-0.020674,0.520729,0.584984,-0.025756,0.518701,0.643134,-0.024305,0.626590,0.574925,-0.021070,0.621394,0.486220,-0.029750,0.613408,0.440724,-0.034534,0.614370,0.393382,-0.036580
rock,0.583688,0.812582,0.000000,0.493899,0.750589,0.001212,0.434826,0.669524,-0.002460,0.386189,0.624312,-0.012733,0.330689,0.609168,-0.023056,0.467270,0.534730,0.020018,0.420384,0.437861,0.006976,0.398566,0.385626,-0.007151,0.382281,0.344658,-0.015937,0.515759,0.535267,0.008010,0.500960,0.472923,-0.012578,0.489492,0.550926,-0.025893,0.485182,0.608874,-0.029245,0.564770,0.547161,-0.006381,0.547471,0.489291,-0.023101,0.521431,0.570115,-0.027941,0.508004,0.629521,-0.026241,0.612441,0.562593,-0.023210,0.611009,0.471981,-0.031807,0.605015,0.427522,-0.036354,0.604779,0.385060,-0.038329
rock,0.592748,0.792024,0.000000,0.510608,0.715140,-0.001424,0.453945,0.624957,-0.006886,0.412576,0.567388,-0.018005,0.368587,0.547783,-0.029047,0.526823,0.505630,0.013134,0.500182,0.399390,-0.001396,0.486921,0.341039,-0.016558,0.476450,0.292887,-0.026130,0.581357,0.513572,0.002538,0.557406,0.458507,-0.019979,0.534601,0.533770,-0.033400,0.527342,0.589618,-0.036824,0.633682,0.535358,-0.010183,0.617837,0.480656,-0.028016,0.580149,0.551910,-0.033116,0.560744,0.604344,-0.031854,0.684491,0.561940,-0.025341,0.700487,0.484934,-0.034052,0.699775,0.443856,-0.038412,0.703799,0.401631,-0.040396
rock,0.609067,0.801900,0.000000,0.532142,0.721129,-0.003994,0.501223,0.624638,-0.009017,0.474692,0.553811,-0.018364,0.410611,0.511220,-0.027025,0.560144,0.514624,0.012479,0.551061,0.407629,-0.003288,0.547288,0.345673,-0.018622,0.547925,0.294537,-0.028280,0.615799,0.532469,0.003009,0.612588,0.455221,-0.023431,0.584595,0.531861,-0.038218,0.575234,0.588992,-0.041367,0.666502,0.559477,-0.009070,0.665512,0.486961,-0.031350,0.622396,0.556495,-0.038047,0.602471,0.606966,-0.036382,0.715391,0.587454,-0.023600,0.739670,0.507168,-0.035707,0.747488,0.468247,-0.041906,0.763929,0.425795,-0.044273
rock,0.611196,0.848699,0.000000,0.531592,0.776688,-0.005970,0.491813,0.682057,-0.012277,0.458785,0.613534,-0.022623,0.395625,0.582612,-0.032135,0.554804,0.574487,0.009505,0.541915,0.465054,-0.006011,0.539263,0.405443,-0.020395,0.540580,0.355458,-0.029456,0.610768,0.590431,0.001258,0.600394,0.523128,-0.024249,0.574276,0.606677,-0.036729,0.564315,0.660237,-0.038342,0.662212,0.616701,-0.009669,0.652885,0.550290,-0.031184,0.614633,0.628659,-0.036280,0.596285,0.678399,-0.033353,0.710678,0.644545,-0.023263,0.729464,0.567993,-0.033617,0.737548,0.530849,-0.038352,0.753906,0.484832,-0.039848
rock,0.537420,0.850337,0.000000,0.453909,0.781201,0.002519,0.402121,0.695833,-0.001194,0.365057,0.646067,-0.010709,0.303539,0.631384,-0.020418,0.469664,0.585416,0.013009,0.447483,0.479247,-0.000798,0.434166,0.422487,-0.015803,0.423952,0.378809,-0.025578,0.521295,0.597103,0.001056,0.495405,0.546945,-0.020178,0.475424,0.626437,-0.033196,0.469548,0.687763,-0.037221,0.571464,0.619832,-0.012139,0.547230,0.575155,-0.028051,0.511023,0.653682,-0.032246,0.494315,0.708294,-0.031372,0.619782,0.644140,-0.027522,0.632922,0.568433,-0.035591,0.637555,0.526611,-0.039316,0.648516,0.479977,-0.041328
rock,0.501720,0.855843,0.000000,0.416515,0.789687,0.000502,0.361712,0.708879,-0.005434,0.317632,0.663887,-0.017243,0.250444,0.652661,-0.029327,0.423483,0.589905,0.009925,0.394789,0.482397,-0.007043,0.380529,0.424265,-0.023837,0.370005,0.377218,-0.034483,0.476172,0.602503,-0.002193,0.440784,0.547997,-0.027872,0.422545,0.636676,-0.041546,0.419763,0.701913,-0.044649,0.525192,0.623902,-0.015903,0.491307,0.574225,-0.036015,0.456118,0.657789,-0.040038,0.441407,0.715515,-0.037666,0.571003,0.647356,-0.031947,0.577237,0.566896,-0.042745,0.578242,0.525373,-0.046614,0.583814,0.479297,-0.047888
rock,0.499259,0.856292,0.000000,0.408868,0.794365,-0.000847,0.348294,0.711775,-0.003766,0.302417,0.656736,-0.011891,0.229324,0.639163,-0.020219,0.401316,0.595818,0.015502,0.364775,0.489245,0.001527,0.350682,0.430669,-0.013422,0.339812,0.384192,-0.022651,0.455981,0.599441,0.005836,0.423096,0.535925,-0.016732,0.409981,0.619884,-0.030438,0.409877,0.683321,-0.033505,0.505965,0.612932,-0.005698,0.479216,0.552670,-0.023281,0.449042,0.635441,-0.027894,0.436750,0.694787,-0.025861,0.554815,0.629359,-0.019696,0.560059,0.540799,-0.028643,0.549966,0.495760,-0.032848,0.543553,0.448988,-0.034340
rock,0.555293,0.832762,0.000000,0.473252,0.794965,0.003445,0.398688,0.747294,0.005403,0.350269,0.717556,0.002078,0.286688,0.719724,-0.000747,0.403156,0.630290,0.029897,0.341127,0.547055,0.025206,0.316203,0.501945,0.016895,0.297435,0.463948,0.011880,0.452107,0.611874,0.022288,0.427487,0.552587,0.014106,0.448225,0.625328,0.004984,0.461478,0.673469,0.002898,0.500176,0.601106,0.012730,0.477886,0.544052,0.006737,0.489878,0.623010,0.002314,0.499954,0.671953,0.002750,0.549496,0.597997,0.001383,0.527705,0.507650,-0.000263,0.520162,0.466408,-0.003496,0.515192,0.422189,-0.005141
rock,0.615331,0.848555,0.000000,0.537634,0.798851,0.000533,0.482538,0.739439,0.000806,0.450360,0.697922,-0.002639,0.393148,0.681413,-0.006143,0.504872,0.633381,0.017741,0.478384,0.544825,0.011425,0.469066,0.491237,0.002795,0.463422,0.445852,-0.002741,0.560383,0.631518,0.011164,0.558636,0.571979,0.002183,0.562404,0.644490,-0.004194,0.564449,0.693277,-0.005324,0.613370,0.638048,0.002799,0.613904,0.582379,-0.004399,0.603932,0.649846,-0.007305,0.594802,0.690262,-0.006866,0.664641,0.648259,-0.007474,0.676222,0.576321,-0.011470,0.684698,0.541358,-0.014869,0.690355,0.500171,-0.016796
rock,0.583687,0.826470,0.000000,0.516305,0.783463,0.007761,0.464442,0.743078,0.010327,0.438989,0.718379,0.007847,0.393749,0.713110,0.004998,0.486853,0.640301,0.025194,0.457587,0.564538,0.021283,0.445639,0.522244,0.013497,0.437912,0.486866,0.008068,0.535697,0.647859,0.015041,0.540353,0.603829,0.008573,0.547508,0.668758,0.002271,0.552188,0.707703,-0.000019,0.581423,0.656344,0.003493,0.594738,0.603670,-0.002123,0.591194,0.632325,-0.007324,0.587568,0.643228,-0.009723,0.624169,0.668006,-0.009117,0.628771,0.601098,-0.011332,0.632421,0.565091,-0.014653,0.636599,0.524632,-0.017637
rock,0.590062,0.816989,0.000000,0.525196,0.777647,0.011808,0.477036,0.740925,0.017325,0.451011,0.718363,0.016537,0.403211,0.716271,0.015561,0.488412,0.626268,0.034904,0.455026,0.551924,0.032779,0.445715,0.507259,0.025099,0.441052,0.474496,0.019683,0.536897,0.635192,0.022662,0.529179,0.602858,0.015799,0.536178,0.680245,0.008155,0.545052,0.726532,0.006053,0.582091,0.641013,0.009073,0.585076,0.606561,0.002752,0.577769,0.660200,-0.002053,0.574440,0.688105,-0.003092,0.629104,0.648727,-0.005540,0.633781,0.577498,-0.008877,0.635929,0.540915,-0.012295,0.640212,0.499560,-0.014610
rock,0.587214,0.839716,0.000000,0.517448,0.788589,0.008822,0.469907,0.725684,0.008028,0.436962,0.690721,0.002735,0.382344,0.671415,-0.004184,0.486710,0.622004,0.008664,0.461075,0.529930,0.000262,0.448218,0.479450,-0.008337,0.440208,0.440690,-0.014400,0.531274,0.630071,-0.003754,0.532910,0.580576,-0.013878,0.544494,0.616290,-0.019365,0.553329,0.635209,-0.021782,0.578958,0.644368,-0.016744,0.590803,0.567115,-0.027136,0.599672,0.543591,-0.034432,0.606839,0.516815,-0.038852,0.624080,0.660214,-0.029854,0.629058,0.583351,-0.036120,0.637052,0.536848,-0.040599,0.646748,0.489730,-0.044803
rock,0.598435,0.830850,0.000000,0.515049,0.767616,-0.008294,0.464875,0.682995,-0.015054,0.427540,0.618393,-0.025517,0.365334,0.583451,-0.035408,0.507422,0.558431,0.010059,0.477267,0.453807,-0.004013,0.461989,0.396285,-0.018380,0.452240,0.350093,-0.027614,0.562678,0.562587,0.003390,0.548918,0.497689,-0.018466,0.532550,0.576447,-0.032190,0.527582,0.629391,-0.035796,0.613447,0.580379,-0.006057,0.609113,0.510537,-0.024369,0.577704,0.587296,-0.031228,0.559930,0.640756,-0.030865,0.663969,0.602847,-0.018201,0.684951,0.518570,-0.027800,0.687078,0.477723,-0.033754,0.691545,0.433584,-0.036702
rock,0.560921,0.809714,0.000000,0.484036,0.728783,-0.009685,0.448648,0.632710,-0.017118,0.415107,0.561383,-0.027498,0.354426,0.519945,-0.037202,0.512231,0.520016,0.006005,0.501343,0.413225,-0.010211,0.494453,0.350860,-0.025280,0.492645,0.299841,-0.034614,0.567760,0.537939,-0.000126,0.551993,0.464430,-0.025930,0.524989,0.535992,-0.039484,0.521573,0.588982,-0.042131,0.617755,0.568254,-0.009252,0.610358,0.497021,-0.032069,0.564279,0.562255,-0.039061,0.545874,0.610442,-0.037457,0.666046,0.602797,-0.021005,0.700500,0.530542,-0.033496,0.719461,0.494709,-0.039610,0.746792,0.452661,-0.041765
rock,0.733680,0.689874,-0.000000,0.649146,0.614750,-0.007664,0.588656,0.512711,-0.009233,0.565144,0.421132,-0.014050,0.537214,0.346125,-0.017763,0.649198,0.405931,0.019177,0.671310,0.285934,0.013795,0.685640,0.218349,0.006420,0.698894,0.165942,0.002274,0.710426,0.405423,0.017133,0.725008,0.333642,0.002098,0.712664,0.403692,-0.006920,0.705811,0.456277,-0.005682,0.767343,0.412628,0.012243,0.782215,0.339407,-0.000674,0.758840,0.405093,-0.005934,0.742619,0.457478,-0.002908,0.823826,0.425113,0.004922,0.847481,0.328598,-0.000493,0.853736,0.278312,-0.005798,0.857256,0.232949,-0.006867
rock,0.727189,0.672149,-0.000000,0.649651,0.582368,0.003847,0.604557,0.479430,0.007398,0.591312,0.391056,0.005384,0.555397,0.314458,0.004315,0.653861,0.384847,0.033693,0.672885,0.272316,0.030351,0.684887,0.209687,0.024369,0.694120,0.161163,0.021131,0.712334,0.387208,0.026092,0.721818,0.316706,0.012003,0.716771,0.383300,0.003080,0.712180,0.430909,0.004807,0.763514,0.395341,0.016267,0.769575,0.329973,0.004406,0.754131,0.396041,0.001241,0.743445,0.445127,0.005831,0.812881,0.409569,0.004695,0.830185,0.317499,0.000200,0.831192,0.272512,-0.003008,0.827558,0.230559,-0.002222
rock,0.725492,0.669466,-0.000000,0.648118,0.580893,0.003531,0.606771,0.477381,0.005957,0.594957,0.388636,0.003061,0.555969,0.311170,0.001167,0.664147,0.383789,0.030856,0.682359,0.272826,0.027630,0.690443,0.208838,0.021807,0.695855,0.160036,0.018632,0.717674,0.386308,0.023235,0.716643,0.319689,0.010741,0.710468,0.383256,0.003097,0.708176,0.430785,0.005028,0.764177,0.394916,0.013605,0.762654,0.331998,0.003953,0.746662,0.396213,0.002673,0.737816,0.444958,0.007611,0.811932,0.409043,0.002159,0.827021,0.316531,-0.000511,0.827358,0.272348,-0.002026,0.824413,0.231632,-0.000532
rock,0.731567,0.669910,-0.000000,0.656989,0.585922,-0.004094,0.608950,0.485780,-0.003272,0.591532,0.395302,-0.006035,0.549550,0.317663,-0.007427,0.646899,0.388847,0.025867,0.664846,0.272016,0.022010,0.677781,0.208651,0.016151,0.688749,0.160446,0.012983,0.706044,0.390549,0.022873,0.720681,0.320580,0.009161,0.712594,0.386161,0.000367,0.703553,0.428506,0.001960,0.758385,0.397518,0.017222,0.769900,0.334196,0.005190,0.751358,0.399033,0.000665,0.735329,0.444703,0.004435,0.808373,0.410794,0.009371,0.826713,0.320736,0.004503,0.830508,0.273471,-0.000030,0.828041,0.227977,-0.000151
rock,0.725320,0.671346,-0.000000,0.650238,0.582723,-0.002073,0.604816,0.478688,-0.000801,0.588382,0.388474,-0.003957,0.548756,0.313380,-0.005754,0.646996,0.386422,0.029784,0.666782,0.270115,0.025567,0.678276,0.207425,0.019558,0.687177,0.158812,0.016348,0.702250,0.388939,0.024976,0.707094,0.319988,0.010863,0.701554,0.389397,0.002016,0.697591,0.430094,0.003938,0.750728,0.396448,0.017331,0.753927,0.331916,0.004928,0.736525,0.399784,0.000891,0.724032,0.443906,0.005211,0.799786,0.410726,0.007534,0.818025,0.320202,0.002927,0.821288,0.274683,-0.000764,0.818774,0.228005,-0.000179
rock,0.722500,0.661622,-0.000000,0.648408,0.575526,-0.002502,0.603036,0.476440,-0.002494,0.585758,0.390361,-0.006682,0.546778,0.316811,-0.009654,0.652778,0.380068,0.024593,0.674397,0.264964,0.019922,0.684011,0.201779,0.013766,0.691990,0.152410,0.010348,0.708179,0.384930,0.019724,0.717495,0.318761,0.005614,0.708755,0.385143,-0.002247,0.703397,0.427380,-0.000215,0.756263,0.394920,0.012354,0.762667,0.334130,0.000628,0.742583,0.398442,-0.001917,0.728396,0.442667,0.002783,0.803443,0.410977,0.002762,0.819251,0.320467,-0.001527,0.819982,0.274338,-0.004530,0.816576,0.229554,-0.003781
rock,0.741237,0.640334,-0.000000,0.652712,0.579406,0.016416,0.579024,0.505040,0.025372,0.537588,0.449187,0.026241,0.492953,0.401229,0.027301,0.596091,0.385374,0.045292,0.559780,0.280466,0.046692,0.537684,0.224311,0.042290,0.520657,0.180571,0.039570,0.639556,0.372241,0.032969,0.611679,0.318882,0.026160,0.636010,0.386753,0.018233,0.662285,0.440969,0.018925,0.684570,0.364141,0.019909,0.659732,0.315291,0.014645,0.672318,0.388323,0.012873,0.691951,0.442688,0.016527,0.733304,0.359044,0.006031,0.713406,0.270552,0.005371,0.691866,0.226755,0.003978,0.676973,0.188158,0.005060
rock,0.721780,0.648871,-0.000000,0.638415,0.593759,0.019827,0.566571,0.518950,0.030373,0.527501,0.459285,0.031750,0.483232,0.413352,0.033271,0.573433,0.390547,0.052834,0.529708,0.288900,0.055449,0.507380,0.231532,0.050134,0.493639,0.185778,0.046399,0.614098,0.373526,0.038483,0.578029,0.327406,0.033094,0.607693,0.397049,0.022821,0.639829,0.449132,0.021620,0.657744,0.361127,0.023497,0.628586,0.319481,0.019333,0.648024,0.394905,0.015471,0.673172,0.449121,0.017305,0.709564,0.351881,0.008022,0.681263,0.262084,0.007881,0.652291,0.216812,0.005685,0.630117,0.176767,0.005821
rock,0.781007,0.625115,-0.000000,0.669936,0.577582,0.005042,0.574019,0.504177,0.004074,0.517118,0.445699,-0.004006,0.453993,0.394244,-0.011530,0.598078,0.362059,0.026117,0.546043,0.251292,0.017957,0.513869,0.186889,0.007349,0.485952,0.130135,0.001033,0.653801,0.347106,0.015362,0.609740,0.297094,-0.001503,0.644287,0.391240,-0.012448,0.676602,0.454168,-0.012049,0.711972,0.338040,0.003269,0.668224,0.291463,-0.008558,0.688744,0.383395,-0.009742,0.715126,0.445404,-0.004779,0.773310,0.330037,-0.010765,0.732800,0.220161,-0.014194,0.701128,0.169210,-0.015378,0.677396,0.121525,-0.014035
rock,0.789220,0.652168,-0.000000,0.679216,0.616882,0.002118,0.580434,0.541833,-0.001399,0.516726,0.482767,-0.011624,0.453112,0.435233,-0.021251,0.600474,0.390301,0.018689,0.538861,0.280688,0.007240,0.504684,0.216808,-0.004867,0.476704,0.161630,-0.011962,0.654183,0.372492,0.008053,0.604059,0.327380,-0.011086,0.636442,0.423346,-0.021894,0.668732,0.484823,-0.021759,0.710724,0.362174,-0.004133,0.663475,0.320615,-0.018293,0.683462,0.415449,-0.019150,0.710020,0.480828,-0.014001,0.771088,0.354673,-0.018485,0.728065,0.247321,-0.024153,0.693684,0.194073,-0.025736,0.665412,0.145827,-0.024654
rock,0.793029,0.656384,-0.000000,0.679712,0.620707,0.001443,0.580420,0.546099,-0.001954,0.515853,0.486684,-0.012046,0.450411,0.441311,-0.021618,0.601877,0.397328,0.019947,0.539380,0.287278,0.008415,0.504032,0.222708,-0.004353,0.474779,0.167646,-0.011995,0.654572,0.379179,0.009546,0.604750,0.336873,-0.010404,0.636485,0.432824,-0.022710,0.667707,0.493441,-0.023397,0.710236,0.367896,-0.002481,0.666739,0.327002,-0.017228,0.686584,0.421613,-0.019493,0.712406,0.486763,-0.015185,0.769108,0.359346,-0.016725,0.727203,0.253796,-0.022246,0.693524,0.201232,-0.024401,0.665930,0.152924,-0.023860
rock,0.792549,0.654565,-0.000000,0.680628,0.619474,0.001623,0.581301,0.546246,-0.002110,0.515962,0.487143,-0.012565,0.450591,0.437849,-0.022496,0.601096,0.395760,0.019203,0.536411,0.284416,0.007528,0.500493,0.218594,-0.005107,0.470324,0.161974,-0.012624,0.654313,0.377933,0.008704,0.603622,0.333524,-0.011629,0.635575,0.430561,-0.023503,0.666601,0.492358,-0.023702,0.710570,0.367022,-0.003360,0.665029,0.325577,-0.018501,0.684939,0.421768,-0.020249,0.710797,0.487611,-0.015391,0.770075,0.359109,-0.017579,0.727929,0.252898,-0.023514,0.694456,0.200430,-0.025486,0.666953,0.151793,-0.024629
rock,0.793805,0.660590,-0.000000,0.676931,0.623404,0.003330,0.579325,0.549496,-0.000025,0.515763,0.490545,-0.010602,0.455527,0.443580,-0.020591,0.603786,0.400996,0.020486,0.543118,0.287495,0.007867,0.506457,0.221241,-0.005260,0.475604,0.164129,-0.012924,0.656473,0.383356,0.008904,0.604732,0.343957,-0.012905,0.635268,0.443679,-0.024866,0.665737,0.503832,-0.024572,0.713089,0.371450,-0.004264,0.666574,0.333553,-0.020708,0.688013,0.430796,-0.021972,0.715992,0.495821,-0.016277,0.773666,0.361220,-0.019528,0.731660,0.255009,-0.026208,0.698662,0.201205,-0.027949,0.671875,0.150385,-0.026620
rock,0.737836,0.698146,-0.000000,0.631072,0.633658,-0.003843,0.553530,0.519620,-0.011413,0.518465,0.429570,-0.025239,0.467265,0.349131,-0.038681,0.618172,0.379003,0.009990,0.599478,0.245253,-0.008621,0.591437,0.159311,-0.026434,0.585660,0.084940,-0.037225,0.684631,0.384648,-0.000103,0.669851,0.333803,-0.030552,0.666372,0.434186,-0.044916,0.667348,0.500669,-0.045216,0.749588,0.401271,-0.012579,0.731827,0.356912,-0.036163,0.713553,0.455403,-0.036827,0.703854,0.523250,-0.029382,0.812845,0.419083,-0.027922,0.813149,0.304611,-0.039241,0.807485,0.241986,-0.041831,0.802089,0.180149,-0.040574
rock,0.711151,0.726015,-0.000000,0.619895,0.645743,-0.009020,0.563698,0.516317,-0.020137,0.540821,0.420381,-0.036723,0.507844,0.332544,-0.052890,0.657171,0.394460,0.003413,0.669448,0.262706,-0.017509,0.674580,0.179582,-0.036721,0.680310,0.107227,-0.048671,0.724787,0.413225,-0.005661,0.723645,0.369843,-0.037133,0.700513,0.464830,-0.051435,0.688270,0.529464,-0.052713,0.787198,0.443958,-0.017958,0.779547,0.408075,-0.042741,0.742403,0.496015,-0.044625,0.719186,0.553921,-0.038804,0.845214,0.477510,-0.033606,0.868410,0.377332,-0.046996,0.876694,0.325098,-0.050873,0.884602,0.269816,-0.050775
rock,0.702206,0.732500,-0.000000,0.609901,0.645642,-0.007425,0.562576,0.507645,-0.018888,0.546126,0.404605,-0.036118,0.511604,0.313831,-0.052890,0.677590,0.400008,0.002916,0.698411,0.265408,-0.018536,0.705252,0.180614,-0.037739,0.711761,0.106594,-0.050042,0.741992,0.423174,-0.008227,0.735649,0.373129,-0.040756,0.702311,0.469286,-0.054685,0.685664,0.534928,-0.055867,0.799232,0.459542,-0.022542,0.785571,0.417566,-0.048157,0.740149,0.503732,-0.049916,0.713653,0.559115,-0.044214,0.851438,0.500490,-0.040014,0.884587,0.400801,-0.054640,0.899653,0.349136,-0.058968,0.913747,0.291143,-0.059200
rock,0.664977,0.721338,-0.000000,0.581736,0.617227,-0.007896,0.547464,0.473703,-0.020537,0.534959,0.368562,-0.038768,0.504134,0.275977,-0.056577,0.687799,0.387514,0.001188,0.722041,0.252011,-0.020603,0.733424,0.167111,-0.039880,0.742456,0.091070,-0.052426,0.747683,0.422215,-0.009808,0.737074,0.357983,-0.043074,0.687618,0.449628,-0.057207,0.659512,0.512564,-0.058604,0.799602,0.468377,-0.023874,0.780438,0.415934,-0.049806,0.720569,0.497062,-0.052288,0.684345,0.548185,-0.047125,0.846342,0.521059,-0.041007,0.886662,0.420064,-0.055652,0.907024,0.369906,-0.060063,0.926922,0.313683,-0.060395
rock,0.665675,0.725372,-0.000000,0.583456,0.620776,-0.004004,0.551434,0.477998,-0.015368,0.536486,0.375319,-0.033196,0.499610,0.284959,-0.050564,0.686654,0.391149,0.005600,0.720294,0.255817,-0.014792,0.733093,0.171607,-0.033336,0.743855,0.096676,-0.045376,0.745229,0.423438,-0.007143,0.732198,0.363681,-0.038665,0.685156,0.456042,-0.051945,0.658238,0.520432,-0.052902,0.797108,0.468276,-0.022651,0.775262,0.419669,-0.046384,0.719746,0.502407,-0.047412,0.685614,0.555414,-0.041694,0.843929,0.519093,-0.041062,0.884493,0.417377,-0.053700,0.903254,0.367581,-0.056645,0.919442,0.312298,-0.056220
rock,0.662519,0.725538,-0.000000,0.586006,0.622092,-0.004140,0.554467,0.481861,-0.015319,0.536717,0.380593,-0.032794,0.498000,0.292429,-0.049828,0.691927,0.390174,0.004825,0.730628,0.251949,-0.014901,0.746124,0.168038,-0.032589,0.759564,0.094524,-0.044240,0.749045,0.424415,-0.007975,0.737265,0.365223,-0.038809,0.690091,0.457198,-0.051320,0.663656,0.519685,-0.051912,0.799043,0.470947,-0.023506,0.777951,0.422311,-0.047424,0.721366,0.504327,-0.048531,0.686954,0.555547,-0.042810,0.844701,0.523590,-0.041868,0.884692,0.423539,-0.055025,0.901692,0.375048,-0.058155,0.916852,0.320514,-0.057750
rock,0.665022,0.729158,-0.000000,0.587117,0.625409,-0.007555,0.554108,0.483371,-0.019470,0.537244,0.379651,-0.036762,0.496308,0.297275,-0.053484,0.695087,0.394416,0.000735,0.736902,0.255912,-0.019915,0.754639,0.171724,-0.038141,0.770346,0.097221,-0.050147,0.753584,0.428847,-0.010473,0.745239,0.374580,-0.041754,0.694171,0.466521,-0.054357,0.665845,0.525465,-0.055203,0.804163,0.475680,-0.024661,0.785703,0.429459,-0.049655,0.726196,0.509972,-0.051497,0.691880,0.559283,-0.046109,0.850980,0.528230,-0.041891,0.890731,0.429460,-0.056013,0.908177,0.381251,-0.059817,0.926042,0.327657,-0.059793
rock,0.657480,0.731565,-0.000000,0.584522,0.627223,-0.012433,0.560090,0.485583,-0.027386,0.545066,0.380285,-0.046368,0.504043,0.291100,-0.064682,0.706155,0.394626,-0.009093,0.751797,0.259333,-0.033428,0.768925,0.175833,-0.052726,0.785967,0.100274,-0.065255,0.763074,0.434258,-0.019314,0.751029,0.376748,-0.053162,0.693930,0.466558,-0.064804,0.666635,0.520921,-0.065258,0.808908,0.486753,-0.033067,0.786174,0.436282,-0.061380,0.718231,0.513806,-0.062563,0.683068,0.558620,-0.056539,0.850064,0.544828,-0.050074,0.890048,0.447269,-0.068172,0.909022,0.399415,-0.072788,0.932636,0.345619,-0.072802
rock,0.658436,0.734139,-0.000000,0.581546,0.630149,-0.014383,0.555624,0.488983,-0.029026,0.542543,0.381753,-0.046861,0.504124,0.290591,-0.063977,0.707146,0.400329,-0.009603,0.756333,0.264565,-0.033162,0.774275,0.180299,-0.051947,0.791286,0.104305,-0.063975,0.764377,0.439576,-0.017709,0.748612,0.385915,-0.050396,0.690706,0.476305,-0.061423,0.663402,0.530211,-0.061342,0.810412,0.490958,-0.029439,0.785975,0.441182,-0.056870,0.721774,0.518689,-0.058076,0.689641,0.562014,-0.052043,0.851754,0.546260,-0.044508,0.893359,0.452169,-0.061540,0.911239,0.407511,-0.065707,0.933103,0.354863,-0.065382
rock,0.645563,0.729796,-0.000000,0.571142,0.621738,-0.009488,0.550419,0.478633,-0.023949,0.539241,0.373648,-0.042921,0.503432,0.283634,-0.061498,0.703865,0.396293,-0.008163,0.753822,0.265280,-0.032350,0.773578,0.183371,-0.051878,0.792660,0.107657,-0.064647,0.759781,0.437802,-0.019536,0.741245,0.389173,-0.052878,0.678360,0.478825,-0.064208,0.645254,0.533507,-0.064931,0.804623,0.493160,-0.034047,0.776614,0.448916,-0.061463,0.706641,0.524259,-0.062338,0.668184,0.566632,-0.056803,0.843422,0.553699,-0.051535,0.886288,0.463185,-0.068834,0.906370,0.417580,-0.072932,0.928703,0.363955,-0.073050
